,date,nse_type,name,ltp,change,volume,buy_price,sell_price,buy_qty,sell_qty,Open,Prev Close
736,21-Nov-2021,NIFTY Midcap 100,Natco Pharma,815.05,-0.77,"218,406",0.00,815.05,0,120,825.00,821.35
737,21-Nov-2021,NIFTY Midcap 100,Navin Fluorine,"3,551.45",-0.59,"131,796",0.00,"3,551.45",0,604,"3,574.90","3,572.35"
738,21-Nov-2021,NIFTY Midcap 100,Nippon,403.35,-3.78,"456,060",0.00,403.35,0,530,420.00,419.20
739,21-Nov-2021,NIFTY Midcap 100,Oberoi Realty,921.50,-3.74,"991,855",921.50,0.00,341,0,960.00,957.35
740,21-Nov-2021,NIFTY Midcap 100,Oil India,213.00,-3.18,"920,702",213.00,0.00,121,0,219.30,220.00
741,21-Nov-2021,NIFTY Midcap 100,Page Industries,"40,595.00",-0.91,"19,246",0.00,"40,595.00",0,7,"41,000.00","40,966.05"
742,21-Nov-2021,NIFTY Midcap 100,Pfizer,"5,067.60",0.14,"18,997",0.00,"5,067.60",0,1,"5,099.00","5,060.45"
743,21-Nov-2021,NIFTY Midcap 100,PI Industries,"2,870.75",-0.91,"202,219","2,870.75",0.00,761,0,"2,880.00","2,897.20"
744,21-Nov-2021,NIFTY Midcap 100,Polycab,"2,494.05",-0.32,"235,301",0.00,"2,494.05",0,52,"2,505.00","2,502.05"
745,21-Nov-2021,NIFTY Midcap 100,Power Finance,129.45,-1.82,"3,110,565",129.45,0.00,"2,173",0,131.75,131.85
746,21-Nov-2021,NIFTY Midcap 100,Prestige Estate,466.75,0.11,"824,258",0.00,466.75,0,6,468.50,466.25
747,21-Nov-2021,NIFTY Midcap 100,RBL Bank,203.35,-2.05,"6,377,248",0.00,203.35,0,"10,811",207.60,207.60
748,21-Nov-2021,NIFTY Midcap 100,REC,136.25,-1.55,"3,520,481",136.25,0.00,"2,263",0,138.80,138.40
749,21-Nov-2021,NIFTY Midcap 100,Sanofi India,"8,169.85",-2.17,"13,537",0.00,"8,169.85",0,13,"8,316.00","8,350.65"
750,21-Nov-2021,NIFTY Midcap 100,Shriram Trans,"1,601.40",-1.81,"965,151","1,601.40",0.00,770,0,"1,632.10","1,630.85"
751,21-Nov-2021,NIFTY Midcap 100,SRF,"2,187.90",1.41,"1,984,968",0.00,"2,187.90",0,"2,294","2,159.00","2,157.55"
752,21-Nov-2021,NIFTY Midcap 100,SAIL,110.50,-2.77,"25,723,110",110.50,0.00,"2,013",0,113.80,113.65
753,21-Nov-2021,NIFTY Midcap 100,Sun TV Network,538.75,-2.78,"1,105,136",0.00,538.75,0,889,555.90,554.15
754,21-Nov-2021,NIFTY Midcap 100,Syngene Intl,605.05,-0.66,"792,752",605.05,0.00,34,0,612.75,609.05
755,21-Nov-2021,NIFTY Midcap 100,Tata Chemicals,925.35,-1.63,"1,447,755",0.00,925.35,0,467,944.70,940.65
756,21-Nov-2021,NIFTY Midcap 100,Tata Elxsi,"6,390.75",-3.10,"173,718",0.00,"6,390.75",0,331,"6,623.85","6,595.10"
757,21-Nov-2021,NIFTY Midcap 100,Tata Power,237.10,-5.12,"82,052,417",0.00,237.10,0,"12,945",250.40,249.90
758,21-Nov-2021,NIFTY Midcap 100,Ramco Cements,"1,005.15",-1.64,"573,042",0.00,"1,005.15",0,335,"1,022.80","1,021.90"
759,21-Nov-2021,NIFTY Midcap 100,Torrent Power,526.55,-2.60,"748,124",0.00,526.55,0,"2,103",539.55,540.60
760,21-Nov-2021,NIFTY Midcap 100,Trent,"1,137.65",-1.35,"1,003,276","1,137.65",0.00,135,0,"1,154.95","1,153.20"
761,21-Nov-2021,NIFTY Midcap 100,TVS Motor,723.85,-2.14,"1,834,193",0.00,723.85,0,"1,416",741.00,739.70
762,21-Nov-2021,NIFTY Midcap 100,Union Bank,46.90,-0.95,"12,876,564",46.90,0.00,"5,331",0,47.40,47.35
763,21-Nov-2021,NIFTY Midcap 100,V-Guard Ind,249.75,-0.70,"307,569",0.00,249.75,0,369,254.00,251.50
764,21-Nov-2021,NIFTY Midcap 100,Varun Beverages,949.65,2.03,"478,611",949.65,0.00,503,0,930.75,930.75
765,21-Nov-2021,NIFTY Midcap 100,Vodafone Idea,9.95,0.00,"174,855,380",0.00,9.95,0,"2,883,271",10.00,9.95
766,21-Nov-2021,NIFTY Midcap 100,Voltas,"1,235.20",-0.02,"1,489,052",0.00,"1,235.20",0,103,"1,233.00","1,235.45"
767,21-Nov-2021,NIFTY Midcap 100,Whirlpool,"2,280.90",-1.33,"167,057","2,280.90",0.00,60,0,"2,325.75","2,311.75"
768,21-Nov-2021,NIFTY Midcap 100,Zee Entertain,313.70,-2.03,"14,285,918",0.00,313.70,0,"19,330",320.50,320.20
769,21-Nov-2021,NIFTY NEXT 50,Abbott India,"19,602.50",-0.32,"11,976",0.00,"19,602.50",0,1,"19,775.00","19,664.90"
770,21-Nov-2021,NIFTY NEXT 50,ACC,"2,440.50",-1.26,"237,386",0.00,"2,440.50",0,148,"2,474.80","2,471.55"
771,21-Nov-2021,NIFTY NEXT 50,Adani Enterpris,"1,688.75",-1.04,"2,255,988","1,688.75",0.00,37,0,"1,708.00","1,706.45"
772,21-Nov-2021,NIFTY NEXT 50,Adani Green Ene,"1,345.75",2.46,"2,032,876",0.00,"1,345.75",0,"3,854","1,299.80","1,313.50"
773,21-Nov-2021,NIFTY NEXT 50,Adani Trans,"1,913.30",3.00,"79,598","1,913.30",0.00,3,0,"1,880.00","1,857.50"
774,21-Nov-2021,NIFTY NEXT 50,Alkem Lab,"3,481.85",0.14,"59,548",0.00,"3,481.85",0,26,"3,470.50","3,476.90"
775,21-Nov-2021,NIFTY NEXT 50,Ambuja Cements,400.85,-2.03,"1,868,114",0.00,400.85,0,360,408.00,409.15
776,21-Nov-2021,NIFTY NEXT 50,Apollo Hospital,"5,588.60",-2.53,"2,165,157","5,588.60",0.00,264,0,"5,733.95","5,733.95"
777,21-Nov-2021,NIFTY NEXT 50,Aurobindo Pharm,639.55,-4.05,"4,597,685",0.00,639.55,0,21,668.00,666.55
778,21-Nov-2021,NIFTY NEXT 50,Avenue Supermar,"5,080.90",-0.89,"428,372",0.00,"5,080.90",0,"1,062","5,130.00","5,126.40"
779,21-Nov-2021,NIFTY NEXT 50,Bajaj Holdings,"4,890.15",-0.80,"11,522",0.00,0.00,0,0,"4,929.70","4,929.70"
780,21-Nov-2021,NIFTY NEXT 50,Bandhan Bank,305.45,-1.85,"3,442,584",0.00,305.45,0,"3,343",311.20,311.20
781,21-Nov-2021,NIFTY NEXT 50,Berger Paints,788.15,-0.50,"735,953",0.00,788.15,0,301,796.95,792.15
782,21-Nov-2021,NIFTY NEXT 50,Biocon,366.95,-2.51,"3,134,730",0.00,366.95,0,"1,142",377.40,376.40
783,21-Nov-2021,NIFTY NEXT 50,Bosch,"17,779.65",-5.89,"143,050","17,779.65",0.00,12,0,"18,705.00","18,892.25"
784,21-Nov-2021,NIFTY NEXT 50,Cadila Health,462.65,-2.00,"1,781,303",0.00,462.65,0,164,473.00,472.10
785,21-Nov-2021,NIFTY NEXT 50,Colgate,"1,476.90",-0.49,"289,239",0.00,"1,476.90",0,916,"1,481.00","1,484.15"
786,21-Nov-2021,NIFTY NEXT 50,Dabur India,608.75,0.12,"841,689",0.00,608.75,0,200,608.00,608.00
787,21-Nov-2021,NIFTY NEXT 50,DLF,415.90,-0.49,"6,773,134",0.00,415.90,0,"4,767",417.00,417.95
788,21-Nov-2021,NIFTY NEXT 50,GAIL,140.95,-2.79,"10,222,954",0.00,140.95,0,"3,563",145.55,145.00
789,21-Nov-2021,NIFTY NEXT 50,Gland,"3,418.45",-2.08,"94,710",0.00,"3,418.45",0,36,"3,491.20","3,491.20"
790,21-Nov-2021,NIFTY NEXT 50,Godrej Consumer,919.55,-0.23,"453,443",0.00,0.00,0,0,924.00,921.65
791,21-Nov-2021,NIFTY NEXT 50,Havells India,"1,372.95",-0.17,"771,508","1,372.95",0.00,11,0,"1,370.00","1,375.25"
792,21-Nov-2021,NIFTY NEXT 50,HDFC AMC,"2,601.40",-1.75,"316,439","2,601.40",0.00,33,0,"2,650.00","2,647.65"
793,21-Nov-2021,NIFTY NEXT 50,HPCL,323.70,-0.71,"3,187,770",0.00,323.70,0,568,327.00,326.00
794,21-Nov-2021,NIFTY NEXT 50,ICICI Lombard,"1,512.35",-1.09,"598,304",0.00,"1,512.35",0,116,"1,529.00","1,529.00"
795,21-Nov-2021,NIFTY NEXT 50,ICICI Prudentia,640.15,-0.48,"1,278,065",0.00,640.15,0,13,646.45,643.25
796,21-Nov-2021,NIFTY NEXT 50,IGL,490.10,-1.41,"1,967,124",490.10,0.00,19,0,496.50,497.10
797,21-Nov-2021,NIFTY NEXT 50,INDUS TOWERS,284.45,-1.37,"1,892,371",0.00,284.45,0,"1,828",289.20,288.40
798,21-Nov-2021,NIFTY NEXT 50,Info Edge,"6,485.90",-0.90,"471,710",0.00,"6,485.90",0,265,"6,597.00","6,545.00"
799,21-Nov-2021,NIFTY NEXT 50,Interglobe Avi,"2,251.15",-3.47,"524,409","2,251.15",0.00,11,0,"2,343.65","2,332.00"
800,21-Nov-2021,NIFTY NEXT 50,Jubilant Food,"3,815.80",-2.71,"809,903",0.00,"3,815.80",0,693,"3,924.95","3,922.25"
801,21-Nov-2021,NIFTY NEXT 50,L&T Infotech,"7,147.65",-3.37,"310,851",0.00,"7,147.65",0,47,"7,399.00","7,397.05"
802,21-Nov-2021,NIFTY NEXT 50,Lupin,898.70,-1.26,"1,054,094",898.70,0.00,"2,051",0,907.00,910.15
803,21-Nov-2021,NIFTY NEXT 50,Marico,541.80,-1.80,"1,977,932",0.00,541.80,0,348,551.65,551.75
804,21-Nov-2021,NIFTY NEXT 50,MRF,"77,464.75",-2.41,"10,930",0.00,0.00,0,0,"79,600.00","79,374.15"
805,21-Nov-2021,NIFTY NEXT 50,Muthoot Finance,"1,603.00",-2.21,"700,570",0.00,"1,603.00",0,70,"1,645.75","1,639.20"
806,21-Nov-2021,NIFTY NEXT 50,NMDC,135.80,-1.74,"8,122,655",135.80,0.00,151,0,138.25,138.20
807,21-Nov-2021,NIFTY NEXT 50,Petronet LNG,225.35,-1.18,"2,487,858",225.35,0.00,209,0,226.70,228.05
808,21-Nov-2021,NIFTY NEXT 50,Pidilite Ind,"2,439.60",1.04,"475,469",0.00,"2,439.60",0,256,"2,429.10","2,414.45"
809,21-Nov-2021,NIFTY NEXT 50,Piramal Enter,"2,551.85",-0.82,"464,455",0.00,"2,551.85",0,53,"2,580.00","2,573.00"
810,21-Nov-2021,NIFTY NEXT 50,P and G,"15,106.40",0.43,"23,757",0.00,0.00,0,0,"15,042.00","15,042.00"
811,21-Nov-2021,NIFTY NEXT 50,PNB,41.65,2.46,"123,654,620",0.00,41.65,0,"40,766",40.85,40.65
812,21-Nov-2021,NIFTY NEXT 50,SBI Card,"1,028.95",-3.10,"1,620,485","1,028.95",0.00,11,0,"1,065.00","1,061.90"
813,21-Nov-2021,NIFTY NEXT 50,Siemens,"2,313.70",-1.68,"198,721","2,313.70",0.00,14,0,"2,359.00","2,353.35"
814,21-Nov-2021,NIFTY NEXT 50,Torrent Pharma,"2,791.30",-1.52,"179,956","2,791.30",0.00,258,0,"2,838.00","2,834.40"
815,21-Nov-2021,NIFTY NEXT 50,United Brewerie,"1,628.00",-1.68,"155,136",0.00,"1,628.00",0,150,"1,650.10","1,655.75"
816,21-Nov-2021,NIFTY NEXT 50,United Spirits,920.05,-0.89,"3,476,119",0.00,920.05,0,"3,768",933.00,928.35
817,21-Nov-2021,NIFTY NEXT 50,Vedanta,309.55,-8.47,"69,494,735",0.00,309.55,0,"18,856",343.05,338.20
818,21-Nov-2021,NIFTY NEXT 50,Yes Bank,12.85,-1.15,"59,537,598",0.00,12.85,0,"1,134,233",13.05,13.00
819,21-Nov-2021,NIFTY 100,Abbott India,"19,602.50",-0.32,"11,976",0.00,"19,602.50",0,1,"19,775.00","19,664.90"
820,21-Nov-2021,NIFTY 100,ACC,"2,440.50",-1.26,"237,386",0.00,"2,440.50",0,148,"2,474.80","2,471.55"
821,21-Nov-2021,NIFTY 100,Adani Enterpris,"1,688.75",-1.04,"2,255,988","1,688.75",0.00,37,0,"1,708.00","1,706.45"
822,21-Nov-2021,NIFTY 100,Adani Green Ene,"1,345.75",2.46,"2,032,876",0.00,"1,345.75",0,"3,854","1,299.80","1,313.50"
823,21-Nov-2021,NIFTY 100,Adani Ports,726.05,-1.29,"2,202,581",0.00,726.05,0,925,739.45,735.55
824,21-Nov-2021,NIFTY 100,Adani Trans,"1,913.30",3.00,"79,598","1,913.30",0.00,3,0,"1,880.00","1,857.50"
825,21-Nov-2021,NIFTY 100,Alkem Lab,"3,481.85",0.14,"59,548",0.00,"3,481.85",0,26,"3,470.50","3,476.90"
826,21-Nov-2021,NIFTY 100,Ambuja Cements,400.85,-2.03,"1,868,114",0.00,400.85,0,360,408.00,409.15
827,21-Nov-2021,NIFTY 100,Apollo Hospital,"5,588.60",-2.53,"2,165,157","5,588.60",0.00,264,0,"5,733.95","5,733.95"
828,21-Nov-2021,NIFTY 100,Asian Paints,"3,226.85",-0.11,"1,609,821",0.00,"3,226.85",0,396,"3,249.85","3,230.25"
829,21-Nov-2021,NIFTY 100,Aurobindo Pharm,639.55,-4.05,"4,597,685",0.00,639.55,0,21,668.00,666.55
830,21-Nov-2021,NIFTY 100,Avenue Supermar,"5,080.90",-0.89,"428,372",0.00,"5,080.90",0,"1,062","5,130.00","5,126.40"
831,21-Nov-2021,NIFTY 100,Axis Bank,706.35,-0.84,"13,458,109",706.35,0.00,78,0,715.00,712.35
832,21-Nov-2021,NIFTY 100,Bajaj Auto,"3,547.55",-1.01,"384,426",0.00,"3,547.55",0,309,"3,590.50","3,583.80"
833,21-Nov-2021,NIFTY 100,Bajaj Finance,"7,484.95",-1.61,"772,539",0.00,"7,484.95",0,474,"7,620.00","7,607.65"
834,21-Nov-2021,NIFTY 100,Bajaj Finserv,"17,921.25",-1.83,"274,556","17,921.25",0.00,30,0,"18,256.00","18,255.40"
835,21-Nov-2021,NIFTY 100,Bajaj Holdings,"4,890.15",-0.80,"11,522",0.00,0.00,0,0,"4,929.70","4,929.70"
836,21-Nov-2021,NIFTY 100,Bandhan Bank,305.45,-1.85,"3,442,584",0.00,305.45,0,"3,343",311.20,311.20
837,21-Nov-2021,NIFTY 100,Berger Paints,788.15,-0.50,"735,953",0.00,788.15,0,301,796.95,792.15
838,21-Nov-2021,NIFTY 100,BPCL,405.30,-2.05,"4,995,398",0.00,405.30,0,202,413.50,413.80
839,21-Nov-2021,NIFTY 100,Bharti Airtel,714.35,-0.79,"4,469,597",714.35,0.00,450,0,720.60,720.05
840,21-Nov-2021,NIFTY 100,Biocon,366.95,-2.51,"3,134,730",0.00,366.95,0,"1,142",377.40,376.40
841,21-Nov-2021,NIFTY 100,Bosch,"17,779.65",-5.89,"143,050","17,779.65",0.00,12,0,"18,705.00","18,892.25"
842,21-Nov-2021,NIFTY 100,Britannia,"3,571.60",-1.20,"248,828",0.00,"3,571.60",0,388,"3,644.80","3,615.05"
843,21-Nov-2021,NIFTY 100,Cadila Health,462.65,-2.00,"1,781,303",0.00,462.65,0,164,473.00,472.10
844,21-Nov-2021,NIFTY 100,Cipla,892.30,-1.44,"1,009,418",0.00,892.30,0,91,905.30,905.35
845,21-Nov-2021,NIFTY 100,Coal India,153.40,-1.73,"12,981,172",0.00,153.40,0,388,156.05,156.10
846,21-Nov-2021,NIFTY 100,Colgate,"1,476.90",-0.49,"289,239",0.00,"1,476.90",0,916,"1,481.00","1,484.15"
847,21-Nov-2021,NIFTY 100,Dabur India,608.75,0.12,"841,689",0.00,608.75,0,200,608.00,608.00
848,21-Nov-2021,NIFTY 100,Divis Labs,"4,785.60",0.46,"631,764",0.00,"4,785.60",0,"1,742","4,723.75","4,763.85"
849,21-Nov-2021,NIFTY 100,DLF,415.90,-0.49,"6,773,134",0.00,415.90,0,"4,767",417.00,417.95
850,21-Nov-2021,NIFTY 100,Dr Reddys Labs,"4,671.45",-2.03,"233,664",0.00,"4,671.45",0,193,"4,759.80","4,768.30"
851,21-Nov-2021,NIFTY 100,Eicher Motors,"2,603.30",-2.65,"823,299",0.00,"2,603.30",0,126,"2,675.00","2,674.20"
852,21-Nov-2021,NIFTY 100,GAIL,140.95,-2.79,"10,222,954",0.00,140.95,0,"3,563",145.55,145.00
853,21-Nov-2021,NIFTY 100,Gland,"3,418.45",-2.08,"94,710",0.00,"3,418.45",0,36,"3,491.20","3,491.20"
854,21-Nov-2021,NIFTY 100,Godrej Consumer,919.55,-0.23,"453,443",0.00,0.00,0,0,924.00,921.65
855,21-Nov-2021,NIFTY 100,Grasim,"1,774.50",-1.01,"475,222",0.00,"1,774.50",0,493,"1,783.20","1,792.65"
856,21-Nov-2021,NIFTY 100,Havells India,"1,372.95",-0.17,"771,508","1,372.95",0.00,11,0,"1,370.00","1,375.25"
857,21-Nov-2021,NIFTY 100,HCL Tech,"1,120.20",-2.80,"5,384,530","1,120.20",0.00,268,0,"1,148.00","1,152.45"
858,21-Nov-2021,NIFTY 100,HDFC AMC,"2,601.40",-1.75,"316,439","2,601.40",0.00,33,0,"2,650.00","2,647.65"
859,21-Nov-2021,NIFTY 100,HDFC Bank,"1,539.40",0.56,"4,576,437","1,539.40",0.00,"1,362",0,"1,526.05","1,530.80"
860,21-Nov-2021,NIFTY 100,HDFC Life,704.50,-0.92,"1,708,655",0.00,704.50,0,261,711.05,711.05
861,21-Nov-2021,NIFTY 100,Hero Motocorp,"2,684.85",-2.35,"559,569",0.00,"2,684.85",0,25,"2,760.00","2,749.35"
862,21-Nov-2021,NIFTY 100,Hindalco,440.30,-1.15,"9,688,141",0.00,440.30,0,"3,156",448.10,445.40
863,21-Nov-2021,NIFTY 100,HPCL,323.70,-0.71,"3,187,770",0.00,323.70,0,568,327.00,326.00
864,21-Nov-2021,NIFTY 100,HUL,"2,399.40",0.35,"1,236,943",0.00,"2,399.40",0,416,"2,390.00","2,391.15"
865,21-Nov-2021,NIFTY 100,HDFC,"2,925.40",-0.78,"3,481,704","2,925.40",0.00,851,0,"2,936.10","2,948.40"
866,21-Nov-2021,NIFTY 100,ICICI Bank,762.90,0.21,"20,644,385",0.00,762.90,0,12,764.90,761.30
867,21-Nov-2021,NIFTY 100,ICICI Lombard,"1,512.35",-1.09,"598,304",0.00,"1,512.35",0,116,"1,529.00","1,529.00"
868,21-Nov-2021,NIFTY 100,ICICI Prudentia,640.15,-0.48,"1,278,065",0.00,640.15,0,13,646.45,643.25
869,21-Nov-2021,NIFTY 100,IOC,129.35,0.70,"7,260,896",129.35,0.00,1,0,128.45,128.45
870,21-Nov-2021,NIFTY 100,IGL,490.10,-1.41,"1,967,124",490.10,0.00,19,0,496.50,497.10
871,21-Nov-2021,NIFTY 100,INDUS TOWERS,284.45,-1.37,"1,892,371",0.00,284.45,0,"1,828",289.20,288.40
872,21-Nov-2021,NIFTY 100,IndusInd Bank,"1,008.45",-2.47,"3,244,457",0.00,"1,008.45",0,"1,038","1,031.80","1,034.00"
873,21-Nov-2021,NIFTY 100,Info Edge,"6,485.90",-0.90,"471,710",0.00,"6,485.90",0,265,"6,597.00","6,545.00"
874,21-Nov-2021,NIFTY 100,Infosys,"1,779.40",-0.45,"4,326,924",0.00,"1,779.40",0,"1,970","1,781.60","1,787.45"
875,21-Nov-2021,NIFTY 100,Interglobe Avi,"2,251.15",-3.47,"524,409","2,251.15",0.00,11,0,"2,343.65","2,332.00"
876,21-Nov-2021,NIFTY 100,ITC,237.50,-0.84,"20,226,071",0.00,237.50,0,"4,384",240.00,239.50
877,21-Nov-2021,NIFTY 100,JSW Steel,650.55,-1.78,"4,010,171",0.00,650.55,0,"1,290",663.00,662.35
878,21-Nov-2021,NIFTY 100,Jubilant Food,"3,815.80",-2.71,"809,903",0.00,"3,815.80",0,693,"3,924.95","3,922.25"
879,21-Nov-2021,NIFTY 100,Kotak Mahindra,"2,024.45",-1.40,"2,793,199",0.00,"2,024.45",0,422,"2,050.00","2,053.10"
880,21-Nov-2021,NIFTY 100,Larsen,"1,897.00",-2.86,"1,883,794","1,897.00",0.00,382,0,"1,952.90","1,952.90"
881,21-Nov-2021,NIFTY 100,L&T Infotech,"7,147.65",-3.37,"310,851",0.00,"7,147.65",0,47,"7,399.00","7,397.05"
882,21-Nov-2021,NIFTY 100,Lupin,898.70,-1.26,"1,054,094",898.70,0.00,"2,051",0,907.00,910.15
883,21-Nov-2021,NIFTY 100,M&M,923.70,-3.22,"3,463,426",0.00,923.70,0,"2,572",955.00,954.45
884,21-Nov-2021,NIFTY 100,Marico,541.80,-1.80,"1,977,932",0.00,541.80,0,348,551.65,551.75
885,21-Nov-2021,NIFTY 100,Maruti Suzuki,"8,117.15",-1.90,"1,337,493",0.00,"8,117.15",0,70,"8,234.00","8,274.75"
886,21-Nov-2021,NIFTY 100,MRF,"77,464.75",-2.41,"10,930",0.00,0.00,0,0,"79,600.00","79,374.15"
887,21-Nov-2021,NIFTY 100,Muthoot Finance,"1,603.00",-2.21,"700,570",0.00,"1,603.00",0,70,"1,645.75","1,639.20"
888,21-Nov-2021,NIFTY 100,Nestle,"19,405.50",-0.37,"41,607","19,405.50",0.00,3,0,"19,400.00","19,477.05"
889,21-Nov-2021,NIFTY 100,NMDC,135.80,-1.74,"8,122,655",135.80,0.00,151,0,138.25,138.20
890,21-Nov-2021,NIFTY 100,NTPC,135.30,-0.84,"9,942,974",0.00,135.30,0,"15,191",136.60,136.45
891,21-Nov-2021,NIFTY 100,ONGC,154.30,-1.97,"18,351,511",154.30,0.00,"6,445",0,157.00,157.40
892,21-Nov-2021,NIFTY 100,Petronet LNG,225.35,-1.18,"2,487,858",225.35,0.00,209,0,226.70,228.05
893,21-Nov-2021,NIFTY 100,Pidilite Ind,"2,439.60",1.04,"475,469",0.00,"2,439.60",0,256,"2,429.10","2,414.45"
894,21-Nov-2021,NIFTY 100,Piramal Enter,"2,551.85",-0.82,"464,455",0.00,"2,551.85",0,53,"2,580.00","2,573.00"
895,21-Nov-2021,NIFTY 100,Power Grid Corp,192.50,0.76,"8,057,200",0.00,192.50,0,"2,777",191.85,191.05
896,21-Nov-2021,NIFTY 100,P and G,"15,106.40",0.43,"23,757",0.00,0.00,0,0,"15,042.00","15,042.00"
897,21-Nov-2021,NIFTY 100,PNB,41.65,2.46,"123,654,620",0.00,41.65,0,"40,766",40.85,40.65
898,21-Nov-2021,NIFTY 100,Reliance,"2,473.30",0.38,"3,925,345",0.00,"2,473.30",0,"2,156","2,460.00","2,464.00"
899,21-Nov-2021,NIFTY 100,SBI Card,"1,028.95",-3.10,"1,620,485","1,028.95",0.00,11,0,"1,065.00","1,061.90"
900,21-Nov-2021,NIFTY 100,SBI Life Insura,"1,182.05",-0.43,"1,527,355",0.00,"1,182.05",0,108,"1,190.00","1,187.20"
901,21-Nov-2021,NIFTY 100,Shree Cements,"27,167.30",-1.89,"40,803",0.00,"27,167.30",0,1,"27,692.00","27,691.05"
902,21-Nov-2021,NIFTY 100,Siemens,"2,313.70",-1.68,"198,721","2,313.70",0.00,14,0,"2,359.00","2,353.35"
903,21-Nov-2021,NIFTY 100,SBI,503.80,1.13,"22,471,070",0.00,503.80,0,"2,822",499.10,498.15
904,21-Nov-2021,NIFTY 100,Sun Pharma,790.65,-0.09,"3,177,648",0.00,790.65,0,"3,146",790.00,791.35
905,21-Nov-2021,NIFTY 100,TCS,"3,475.70",-1.31,"2,136,598",0.00,"3,475.70",0,17,"3,515.15","3,521.90"
906,21-Nov-2021,NIFTY 100,TATA Cons. Prod,832.05,-0.52,"1,132,067",0.00,832.05,0,"3,305",837.20,836.40
907,21-Nov-2021,NIFTY 100,Tata Motors,509.70,-3.86,"47,197,742",509.70,0.00,"6,285",0,531.45,530.15
908,21-Nov-2021,NIFTY 100,Tata Steel,"1,186.60",-2.74,"10,108,351","1,186.60",0.00,133,0,"1,223.60","1,220.05"
909,21-Nov-2021,NIFTY 100,Tech Mahindra,"1,567.75",-3.13,"2,938,804","1,567.75",0.00,636,0,"1,620.20","1,618.45"
910,21-Nov-2021,NIFTY 100,Titan Company,"2,478.20",-0.85,"739,912",0.00,"2,478.20",0,313,"2,492.00","2,499.35"
911,21-Nov-2021,NIFTY 100,Torrent Pharma,"2,791.30",-1.52,"179,956","2,791.30",0.00,258,0,"2,838.00","2,834.40"
912,21-Nov-2021,NIFTY 100,UltraTechCement,"7,767.70",-1.15,"196,805",0.00,"7,767.70",0,53,"7,899.00","7,857.70"
913,21-Nov-2021,NIFTY 100,United Brewerie,"1,628.00",-1.68,"155,136",0.00,"1,628.00",0,150,"1,650.10","1,655.75"
914,21-Nov-2021,NIFTY 100,United Spirits,920.05,-0.89,"3,476,119",0.00,920.05,0,"3,768",933.00,928.35
915,21-Nov-2021,NIFTY 100,UPL,741.45,-1.87,"2,120,918",741.45,0.00,21,0,755.60,755.60
916,21-Nov-2021,NIFTY 100,Vedanta,309.55,-8.47,"69,494,735",0.00,309.55,0,"18,856",343.05,338.20
917,21-Nov-2021,NIFTY 100,Wipro,651.45,-1.56,"3,921,249",0.00,651.45,0,"9,940",663.40,661.80
918,21-Nov-2021,NIFTY 100,Yes Bank,12.85,-1.15,"59,537,598",0.00,12.85,0,"1,134,233",13.05,13.00
919,21-Nov-2021,Nifty 200,Aarti Ind,972.70,-1.47,"757,909",972.70,0.00,88,0,993.20,987.20
920,21-Nov-2021,Nifty 200,Abbott India,"19,602.50",-0.32,"11,976",0.00,"19,602.50",0,1,"19,775.00","19,664.90"
921,21-Nov-2021,Nifty 200,ACC,"2,440.50",-1.26,"237,386",0.00,"2,440.50",0,148,"2,474.80","2,471.55"
922,21-Nov-2021,Nifty 200,Adani Enterpris,"1,688.75",-1.04,"2,255,988","1,688.75",0.00,37,0,"1,708.00","1,706.45"
923,21-Nov-2021,Nifty 200,Adani Green Ene,"1,345.75",2.46,"2,032,876",0.00,"1,345.75",0,"3,854","1,299.80","1,313.50"
924,21-Nov-2021,Nifty 200,Adani Ports,726.05,-1.29,"2,202,581",0.00,726.05,0,925,739.45,735.55
925,21-Nov-2021,Nifty 200,Adani Total Gas,"1,657.10",1.28,"612,007",0.00,"1,657.10",0,20,"1,636.20","1,636.20"
926,21-Nov-2021,Nifty 200,Adani Trans,"1,913.30",3.00,"79,598","1,913.30",0.00,3,0,"1,880.00","1,857.50"
927,21-Nov-2021,Nifty 200,AB Capital,102.70,-1.77,"1,718,998",0.00,102.70,0,"11,269",104.00,104.55
928,21-Nov-2021,Nifty 200,Aditya Birla F,284.65,1.08,"2,959,021",284.65,0.00,139,0,282.50,281.60
929,21-Nov-2021,Nifty 200,Ajanta Pharma,"2,119.55",-2.04,"62,203",0.00,"2,119.55",0,4,"2,163.60","2,163.60"
930,21-Nov-2021,Nifty 200,Alembic Pharma,760.00,-3.27,"241,425",0.00,760.00,0,"1,496",785.70,785.70
931,21-Nov-2021,Nifty 200,Alkem Lab,"3,481.85",0.14,"59,548",0.00,"3,481.85",0,26,"3,470.50","3,476.90"
932,21-Nov-2021,Nifty 200,Amara Raja Batt,648.45,-2.57,"1,297,025",648.45,0.00,25,0,666.00,665.55
933,21-Nov-2021,Nifty 200,Ambuja Cements,400.85,-2.03,"1,868,114",0.00,400.85,0,360,408.00,409.15
934,21-Nov-2021,Nifty 200,Apollo Hospital,"5,588.60",-2.53,"2,165,157","5,588.60",0.00,264,0,"5,733.95","5,733.95"
935,21-Nov-2021,Nifty 200,Apollo Tyres,224.00,-2.69,"3,721,820",0.00,224.00,0,"4,752",230.90,230.20
936,21-Nov-2021,Nifty 200,Ashok Leyland,139.40,-4.52,"20,797,964",0.00,139.40,0,"105,007",146.50,146.00
